Time,Latitude,Longitude,Course,Speed_kts,Speed_mph,Altitude_feet,ClimbRate,ReportingFacility,FlightType,FlightNumber,ScrapeTime
Mon 06:47:44 AM,49.6841,7.0016,← 310°,454,522,"38,000",,FlightAware ADS-B (DUS / EDDL),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:48:14 AM,49.7254,6.9220,← 309°,453,521,"38,000",,FlightAware ADS-B (GKE / ETNG),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:48:44 AM,49.7645,6.8466,← 309°,450,518,"38,000",,FlightAware ADS-B (EDRY),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:49:14 AM,49.8034,6.7709,← 308°,451,519,"38,000",,FlightAware ADS-B (FMO / EDDG),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:49:44 AM,49.8415,6.6967,← 308°,450,518,"38,000",,FlightAware ADS-B (EDLC),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:50:14 AM,49.8803,6.6207,← 308°,449,517,"38,000",,FlightAware ADS-B (EDFZ),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:50:44 AM,49.9189,6.5448,← 308°,448,516,"38,000",,FlightAware ADS-B (EDKB),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:51:14 AM,49.9567,6.4703,← 308°,447,514,"38,000",,FlightAware ADS-B (CGN / EDDK),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:51:44 AM,49.9949,6.3948,← 308°,446,513,"38,000",,FlightAware ADS-B (MST / EHBK),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:52:14 AM,50.0329,6.3196,← 308°,445,512,"38,000",,FlightAware ADS-B (ENS / EHTW),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:52:44 AM,50.0728,6.2403,← 308°,444,511,"38,000",,FlightAware ADS-B (EDKF),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:53:14 AM,50.1090,6.1684,← 308°,443,510,"38,000",-475,FlightAware ADS-B (EDFC),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:53:44 AM,50.1466,6.0935,← 308°,446,513,"37,525",-969,FlightAware ADS-B (NUE / EDDN),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:54:02 AM,50.1711,6.0449,← 308°,448,516,"37,225",-938,FlightAware ADS-B (FRA / EDDF),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:54:32 AM,50.2075,5.9717,← 308°,449,517,"36,775",-944,FlightAware ADS-B (ORY / LFPO),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:54:56 AM,50.2359,5.9141,← 308°,446,513,"36,375",-972,FlightAware ADS-B (DUS / EDDL),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:55:26 AM,50.2778,5.8303,← 308°,446,513,"35,900",-935,FlightAware ADS-B (FRA / EDDF),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:56:05 AM,50.3254,5.7339,← 308°,444,511,"35,300",-929,FlightAware ADS-B (EDRV),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:56:29 AM,50.3556,5.6726,← 308°,443,510,"34,925",-927,FlightAware ADS-B (EDRV),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:57:00 AM,50.3948,5.5932,← 308°,448,516,"34,450",-944,FlightAware ADS-B (DUS / EDDL),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:57:23 AM,50.4235,5.5346,← 307°,449,517,"34,075","-1,230",FlightAware ADS-B (UDE / EHVK),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:58:01 AM,50.4709,5.4371,← 307°,447,514,"33,200","-1,434",FlightAware ADS-B (UDE / EHVK),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:58:31 AM,50.5085,5.3600,← 307°,434,499,"32,450","-1,525",FlightAware ADS-B (MST / EHBK),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:59:01 AM,50.5446,5.2860,← 308°,426,490,"31,675","-1,525",FlightAware ADS-B (EHDL),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 06:59:31 AM,50.5804,5.2123,← 307°,422,486,"30,925","-1,500",FlightAware ADS-B (BRU / EBBR),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:00:01 AM,50.6149,5.1412,← 307°,418,481,"30,175","-1,500",FlightAware ADS-B (BRU / EBBR),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:00:29 AM,50.6468,5.0748,← 307°,415,478,"29,475","-1,479",FlightAware ADS-B (DUS / EDDL),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:01:11 AM,50.6962,4.9717,← 307°,406,467,"28,450","-1,443",FlightAware ADS-B (LUX / ELLX),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:01:48 AM,50.7381,4.8841,← 307°,423,487,"27,575","-1,388",FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:02:18 AM,50.7744,4.8082,← 307°,431,496,"26,900","-1,361",FlightAware ADS-B (CGN / EDDK),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:02:42 AM,50.8022,4.7497,← 307°,431,496,"26,350","-1,476",FlightAware ADS-B (EHMZ),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:03:21 AM,50.8482,4.6526,← 307°,425,489,"25,350","-1,523",FlightAware ADS-B (GLZ / EHGR),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:03:48 AM,50.8804,4.5843,← 307°,419,482,"24,675","-1,174",FlightAware ADS-B (MST / EHBK),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:04:30 AM,50.9287,4.4842,← 309°,409,471,"24,000",-513,FlightAware ADS-B (EDKB),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:05:07 AM,50.9725,4.3988,← 309°,409,471,"24,000",,FlightAware ADS-B (EBCV),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:05:38 AM,51.0088,4.3271,← 308°,412,474,"24,000",,FlightAware ADS-B (EHTL),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:06:08 AM,51.0439,4.2567,← 308°,413,475,"24,000",,FlightAware ADS-B (NWI / EGSH),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:06:38 AM,51.0798,4.1844,← 308°,414,476,"24,000",,FlightAware ADS-B (EHVB),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:06:58 AM,51.1038,4.1360,← 308°,414,476,"24,000",,FlightAware ADS-B (EBHN),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:07:28 AM,51.1406,4.0617,← 308°,415,478,"24,000",,FlightAware ADS-B (OST / EBOS),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:07:44 AM,51.1582,4.0263,← 308°,415,478,"24,000",-413,FlightAware ADS-B (EBBL),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:08:08 AM,51.1870,3.9679,← 308°,414,476,"23,725",-857,FlightAware ADS-B (UDE / EHVK),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:08:26 AM,51.2093,3.9230,← 311°,411,473,"23,400",-973,FlightAware ADS-B (BRU / EBBR),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:08:45 AM,51.2341,3.8904,↖ 330°,400,460,"23,125","-1,385",FlightAware ADS-B (GLZ / EHGR),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:09:05 AM,51.2703,3.8708,↑ 351°,391,450,"22,500","-2,189",FlightAware ADS-B (CRL / EBCI),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:09:22 AM,51.3003,3.8689,↑ 359°,390,449,"21,775","-1,915",FlightAware ADS-B (EIN / EHEH),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:09:52 AM,51.3520,3.8670,↑ 359°,374,430,"21,000","-1,250",FlightAware ADS-B (EBNM),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:10:22 AM,51.4032,3.8654,↑ 359°,351,404,"20,525",-660,FlightAware ADS-B (LFAG),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:10:42 AM,51.4294,3.8647,↑ 359°,329,379,"20,450",-711,FlightAware ADS-B (DUS / EDDL),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:11:00 AM,51.4615,3.8664,↑ 8°,318,366,"20,075","-1,615",FlightAware ADS-B (EHSE),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:11:21 AM,51.4910,3.8782,↑ 19°,310,357,"19,400","-2,212",FlightAware ADS-B (GLZ / EHGR),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:11:59 AM,51.5427,3.9085,↑ 20°,309,356,"17,900","-2,205",FlightAware ADS-B (ANR / EBAW),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:12:44 AM,51.6017,3.9440,↑ 21°,301,346,"16,350","-1,862",FlightAware ADS-B (GLZ / EHGR),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:13:26 AM,51.6556,3.9765,↑ 21°,297,342,"15,200","-1,617",FlightAware ADS-B (EHDL),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:13:48 AM,51.6848,3.9942,↑ 21°,295,339,"14,625","-1,760",FlightAware ADS-B (RTM / EHRD),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:14:18 AM,51.7223,4.0170,↑ 21°,297,342,"13,675","-1,775",FlightAware ADS-B (KJK / EBKT),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:14:48 AM,51.7603,4.0399,↑ 21°,296,341,"12,850","-1,650",FlightAware ADS-B (RTM / EHRD),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:15:18 AM,51.7983,4.0629,↑ 21°,295,339,"12,025","-1,550",FlightAware ADS-B (RTM / EHRD),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:15:48 AM,51.8360,4.0859,↑ 21°,291,335,"11,300","-1,425",FlightAware ADS-B (MSE / EGMH),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:16:18 AM,51.8735,4.1086,↑ 21°,286,329,"10,600","-1,442",FlightAware ADS-B (RTM / EHRD),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:16:40 AM,51.9015,4.1261,↗ 25°,282,325,"10,050","-1,500",FlightAware ADS-B (EHTL),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:16:58 AM,51.9215,4.1465,↗ 41°,280,322,"9,600","-1,610",FlightAware ADS-B (LEY / EHLE),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:17:21 AM,51.9368,4.1873,→ 66°,282,325,"8,950","-1,393",FlightAware ADS-B (LEY / EHLE),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:17:40 AM,51.9466,4.2223,↗ 65°,276,318,"8,625","-1,102",FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:18:10 AM,51.9619,4.2767,→ 66°,268,308,"8,050","-1,267",FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:18:38 AM,51.9760,4.3296,→ 67°,267,307,"7,400","-1,422",FlightAware ADS-B (EHVB),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:19:08 AM,51.9911,4.3859,→ 66°,264,304,"6,675","-1,425",FlightAware ADS-B (EHVB),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:19:38 AM,52.0052,4.4380,→ 67°,263,303,"5,975","-1,239",FlightAware ADS-B (RTM / EHRD),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:19:54 AM,52.0126,4.4654,→ 67°,258,297,"5,725",-628,FlightAware ADS-B (UDE / EHVK),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:20:21 AM,52.0254,4.5135,→ 67°,242,278,"5,525",-526,FlightAware ADS-B (EHVB),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:20:51 AM,52.0379,4.5606,→ 67°,229,264,"5,225",-776,FlightAware ADS-B (GLZ / EHGR),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:21:19 AM,52.0500,4.6065,→ 69°,225,259,"4,775",-867,FlightAware ADS-B (EHVB),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:21:36 AM,52.0519,4.6317,→ 91°,220,253,"4,575",-654,FlightAware ADS-B (EHDL),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:21:58 AM,52.0514,4.6698,→ 91°,206,237,"4,350",-667,FlightAware ADS-B (RTM / EHRD),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:22:21 AM,52.0511,4.7034,→ 90°,197,227,"4,075",-962,FlightAware ADS-B (RTM / EHRD),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:22:37 AM,52.0556,4.7262,↗ 54°,199,229,"3,725","-1,000",FlightAware ADS-B (RTM / EHRD),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:22:57 AM,52.0689,4.7409,↗ 24°,193,222,"3,475",-695,FlightAware ADS-B (UDE / EHVK),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:23:18 AM,52.0868,4.7537,↗ 24°,193,222,"3,250",-568,FlightAware ADS-B (RTM / EHRD),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:23:34 AM,52.1004,4.7595,↑ 8°,191,220,"3,125",-485,FlightAware ADS-B (UTC / EHSB),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:23:52 AM,52.1165,4.7614,↑ 3°,191,220,"2,975",-625,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:24:22 AM,52.1424,4.7637,↑ 3°,185,213,"2,625",-625,FlightAware ADS-B (LEY / EHLE),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:24:52 AM,52.1674,4.7660,↑ 3°,181,208,"2,350",-750,FlightAware ADS-B (EHDB),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:25:22 AM,52.1933,4.7683,↑ 4°,177,204,"1,875",-890,FlightAware ADS-B (EHHV),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:25:51 AM,52.2147,4.7701,↑ 4°,156,180,"1,475",-800,FlightAware ADS-B (EHVB),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:26:07 AM,52.2259,4.7713,↑ 3°,146,168,"1,275",-773,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:26:24 AM,52.2368,4.7724,↑ 3°,145,167,"1,050",-797,Surface and Near-Surface,Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:26:39 AM,52.2475,4.7733,↑ 4°,147,169,850,-871,FlightAware ADS-B (EHVB),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:26:55 AM,52.2583,4.7743,↑ 5°,147,169,600,-844,FlightAware ADS-B (RTM / EHRD),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:27:11 AM,52.2688,4.7753,↑ 4°,144,166,400,-797,FlightAware ADS-B (EHHV),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:27:27 AM,52.2801,4.7763,↑ 3°,147,169,175,-797,FlightAware ADS-B (EHHV),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:27:43 AM,52.2902,4.7773,↑ 3°,144,166,,-545,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:28:00 AM,52.3004,4.7783,↑ 4°,117,135,,-353,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1602,2025-03-24 13:04:30
Mon 07:56:54 AM,52.3275,4.7398,↑ 4°,141,162,450,,FlightAware ADS-B (EHVB),Departures,KLM1933,2025-03-24 13:04:30
Mon 07:57:10 AM,52.3379,4.7445,↗ 24°,144,166,975,"1,406",FlightAware ADS-B (RTM / EHRD),Departures,KLM1933,2025-03-24 13:04:30
Mon 07:57:26 AM,52.3478,4.7515,↗ 23°,169,194,"1,200",797,FlightAware ADS-B (EHVB),Departures,KLM1933,2025-03-24 13:04:30
Mon 07:57:17 AM,52.3618,4.7119,↑ 3°,172,198,325,,FlightAware ADS-B (AMS / EHAM),Departures,TFL381,2025-03-24 13:04:30
Mon 07:57:33 AM,52.3743,4.7125,↑ 2°,174,200,925,"1,605",FlightAware ADS-B (AMS / EHAM),Departures,TFL381,2025-03-24 13:04:30
Mon 07:55:25 AM,52.3113,4.7993,↗ 42°,139,160,400,,FlightAware ADS-B (AMS / EHAM),Departures,NJE524D,2025-03-24 13:04:30
Mon 07:55:41 AM,52.3190,4.8115,↗ 48°,154,177,"1,300","3,422",FlightAware ADS-B (AMS / EHAM),Departures,NJE524D,2025-03-24 13:04:30
Mon 07:55:57 AM,52.3222,4.8308,→ 98°,183,211,"2,225","3,328",FlightAware ADS-B (LEY / EHLE),Departures,NJE524D,2025-03-24 13:04:30
Mon 07:56:13 AM,52.3180,4.8527,↘ 112°,201,231,"3,075","3,563",FlightAware ADS-B (AMS / EHAM),Departures,NJE524D,2025-03-24 13:04:30
Mon 07:56:29 AM,52.3126,4.8750,↘ 111°,196,226,"4,125","4,054",FlightAware ADS-B (RTM / EHRD),Departures,NJE524D,2025-03-24 13:04:30
Mon 07:56:50 AM,52.3061,4.9055,→ 108°,216,249,"5,575","4,176",FlightAware ADS-B (GRQ / EHGG),Departures,NJE524D,2025-03-24 13:04:30
Mon 07:57:20 AM,52.2966,4.9569,→ 106°,248,285,"7,675","4,063",FlightAware ADS-B (AMS / EHAM),Departures,NJE524D,2025-03-24 13:04:30
Mon 07:57:38 AM,52.2912,4.9879,→ 106°,270,311,"8,825","2,824",FlightAware ADS-B (AMS / EHAM),Departures,NJE524D,2025-03-24 13:04:30
Mon 07:55:22 AM,52.3549,4.7115,↑ 4°,143,165,675,,FlightAware ADS-B (AMS / EHAM),Departures,EZE1045,2025-03-24 13:04:30
Mon 07:55:38 AM,52.3656,4.7125,↑ 4°,151,174,"1,300","1,969",FlightAware ADS-B (AMS / EHAM),Departures,EZE1045,2025-03-24 13:04:30
Mon 07:55:54 AM,52.3782,4.7133,↑ 2°,175,201,"1,725","1,841",FlightAware ADS-B (AMS / EHAM),Departures,EZE1045,2025-03-24 13:04:30
Mon 07:56:22 AM,52.4038,4.7157,↑ 4°,202,232,"2,650","2,333",FlightAware ADS-B (AMS / EHAM),Departures,EZE1045,2025-03-24 13:04:30
Mon 07:56:39 AM,52.4191,4.7143,↑ 343°,203,234,"3,475","2,045",FlightAware ADS-B (GLZ / EHGR),Departures,EZE1045,2025-03-24 13:04:30
Mon 07:56:55 AM,52.4315,4.6995,← 305°,227,261,"3,775","1,368",FlightAware ADS-B (EHDB),Departures,EZE1045,2025-03-24 13:04:30
Mon 07:57:13 AM,52.4344,4.6683,← 258°,255,293,"4,250","2,382",FlightAware ADS-B (DHR / EHKD),Departures,EZE1045,2025-03-24 13:04:30
Mon 07:57:29 AM,52.4265,4.6397,↙ 231°,265,305,"5,125","3,469",FlightAware ADS-B (AMS / EHAM),Departures,EZE1045,2025-03-24 13:04:30
Mon 07:57:45 AM,52.4132,4.6144,↙ 233°,270,311,"6,100","3,545",FlightAware ADS-B (AMS / EHAM),Departures,EZE1045,2025-03-24 13:04:30
Mon 07:54:11 AM,52.3562,4.7112,↑ 3°,154,177,525,,FlightAware ADS-B (AMS / EHAM),Departures,KLM1233,2025-03-24 13:04:30
Mon 07:54:27 AM,52.3678,4.7121,↑ 2°,156,180,"1,175","1,500",FlightAware ADS-B (AMS / EHAM),Departures,KLM1233,2025-03-24 13:04:30
Mon 07:54:56 AM,52.3926,4.7142,↑ 3°,203,234,"1,650","2,059",FlightAware ADS-B (LEY / EHLE),Departures,KLM1233,2025-03-24 13:04:30
Mon 07:55:26 AM,52.4209,4.7173,↑ 4°,216,249,"3,200","2,525",FlightAware ADS-B (EHVB),Departures,KLM1233,2025-03-24 13:04:30
Mon 07:55:56 AM,52.4536,4.7207,↑ 3°,255,293,"4,175","2,625",FlightAware ADS-B (EHTE),Departures,KLM1233,2025-03-24 13:04:30
Mon 07:56:26 AM,52.4903,4.7243,↑ 4°,264,304,"5,825","3,260",FlightAware ADS-B (EHTE),Departures,KLM1233,2025-03-24 13:04:30
Mon 07:56:48 AM,52.5174,4.7270,↑ 6°,271,312,"7,000","3,038",FlightAware ADS-B (EHDB),Departures,KLM1233,2025-03-24 13:04:30
Mon 07:57:05 AM,52.5372,4.7376,↗ 28°,277,319,"7,800","2,909",FlightAware ADS-B (AMS / EHAM),Departures,KLM1233,2025-03-24 13:04:30
Mon 07:57:21 AM,52.5511,4.7639,↗ 63°,283,326,"8,600","3,176",FlightAware ADS-B (EHHA),Departures,KLM1233,2025-03-24 13:04:30
Mon 07:57:39 AM,52.5587,4.7989,→ 73°,284,327,"9,600","3,058",FlightAware ADS-B (EHHV),Departures,KLM1233,2025-03-24 13:04:30
Mon 07:53:05 AM,52.3287,4.7400,↑ 4°,170,196,375,,FlightAware ADS-B (AMS / EHAM),Departures,KLM1955,2025-03-24 13:04:30
Mon 07:53:21 AM,52.3404,4.7434,↑ 19°,175,201,"1,125","2,016",FlightAware ADS-B (AMS / EHAM),Departures,KLM1955,2025-03-24 13:04:30
Mon 07:53:37 AM,52.3534,4.7521,↗ 23°,197,227,"1,450","1,172",FlightAware ADS-B (DHR / EHKD),Departures,KLM1955,2025-03-24 13:04:30
Mon 07:53:53 AM,52.3677,4.7626,↗ 25°,226,260,"1,750","1,667",FlightAware ADS-B (AMS / EHAM),Departures,KLM1955,2025-03-24 13:04:30
Mon 07:54:13 AM,52.3861,4.7820,↗ 41°,251,289,"2,450","2,167",FlightAware ADS-B (AMS / EHAM),Departures,KLM1955,2025-03-24 13:04:30
Mon 07:54:29 AM,52.3993,4.8038,↗ 46°,263,303,"3,050","2,864",FlightAware ADS-B (AMS / EHAM),Departures,KLM1955,2025-03-24 13:04:30
Mon 07:54:46 AM,52.4154,4.8317,↗ 47°,270,311,"4,025","3,353",FlightAware ADS-B (EHHO),Departures,KLM1955,2025-03-24 13:04:30
Mon 07:55:03 AM,52.4236,4.8626,→ 79°,275,316,"4,950","3,227",FlightAware ADS-B (LEY / EHLE),Departures,KLM1955,2025-03-24 13:04:30
Mon 07:55:19 AM,52.4243,4.8930,→ 91°,275,316,"5,800","3,205",FlightAware ADS-B (AMS / EHAM),Departures,KLM1955,2025-03-24 13:04:30
Mon 07:55:47 AM,52.4242,4.9524,→ 91°,279,321,"7,300","3,098",FlightAware ADS-B (EHHV),Departures,KLM1955,2025-03-24 13:04:30
Mon 07:56:05 AM,52.4184,4.9874,↘ 117°,282,325,"8,175","3,088",FlightAware ADS-B (EHHO),Departures,KLM1955,2025-03-24 13:04:30
Mon 07:56:21 AM,52.4045,5.0151,↘ 133°,281,323,"9,050","2,670",FlightAware ADS-B (RTM / EHRD),Departures,KLM1955,2025-03-24 13:04:30
Mon 07:56:55 AM,52.3758,5.0721,↘ 129°,298,343,"10,400","1,912",FlightAware ADS-B (EHTE),Departures,KLM1955,2025-03-24 13:04:30
Mon 07:57:12 AM,52.3608,5.1022,↘ 130°,325,374,"10,675",966,FlightAware ADS-B (EIN / EHEH),Departures,KLM1955,2025-03-24 13:04:30
Mon 07:57:54 AM,52.3165,5.1875,↘ 131°,376,433,"11,350","1,025",FlightAware ADS-B (LEY / EHLE),Departures,KLM1955,2025-03-24 13:04:30
Mon 07:52:39 AM,52.3540,4.7111,↑ 2°,136,157,450,,FlightAware ADS-B (EHVB),Departures,KLM1295,2025-03-24 13:04:30
Mon 07:52:55 AM,52.3642,4.7116,↑ 2°,144,166,875,"1,734",FlightAware ADS-B (EHHA),Departures,KLM1295,2025-03-24 13:04:30
Mon 07:53:11 AM,52.3750,4.7121,↑ 2°,146,168,"1,375","1,500",FlightAware ADS-B (AMS / EHAM),Departures,KLM1295,2025-03-24 13:04:30
Mon 07:53:32 AM,52.3904,4.7137,↑ 4°,176,203,"1,800","1,735",FlightAware ADS-B (EHVB),Departures,KLM1295,2025-03-24 13:04:30
Mon 07:54:02 AM,52.4180,4.7172,↑ 4°,211,243,"2,850","2,300",FlightAware ADS-B (AMS / EHAM),Departures,KLM1295,2025-03-24 13:04:30
Mon 07:54:32 AM,52.4475,4.7201,↑ 3°,242,278,"4,100","2,625",FlightAware ADS-B (AMS / EHAM),Departures,KLM1295,2025-03-24 13:04:30
Mon 07:55:02 AM,52.4839,4.7234,↑ 4°,264,304,"5,475","3,000",FlightAware ADS-B (AMS / EHAM),Departures,KLM1295,2025-03-24 13:04:30
Mon 07:55:27 AM,52.5147,4.7266,↑ 4°,271,312,"6,850","3,293",FlightAware ADS-B (EHLW),Departures,KLM1295,2025-03-24 13:04:30
Mon 07:55:43 AM,52.5348,4.7353,↗ 28°,279,321,"7,725","3,281",FlightAware ADS-B (RTM / EHRD),Departures,KLM1295,2025-03-24 13:04:30
Mon 07:55:59 AM,52.5518,4.7563,↗ 47°,284,327,"8,600","3,074",FlightAware ADS-B (DHR / EHKD),Departures,KLM1295,2025-03-24 13:04:30
Mon 07:56:44 AM,52.5868,4.8327,↗ 53°,299,344,"10,850","2,140",FlightAware ADS-B (AMS / EHAM),Departures,KLM1295,2025-03-24 13:04:30
Mon 07:57:14 AM,52.6138,4.8928,↗ 54°,343,395,"11,275","1,725",FlightAware ADS-B (EHVB),Departures,KLM1295,2025-03-24 13:04:30
Mon 07:57:44 AM,52.6421,4.9558,↗ 54°,351,404,"12,575","2,739",FlightAware ADS-B (EHHO),Departures,KLM1295,2025-03-24 13:04:30
Mon 07:51:25 AM,52.3558,4.7114,↑ 4°,147,169,600,,FlightAware ADS-B (EHHA),Departures,KLM1033,2025-03-24 13:04:30
Mon 07:51:41 AM,52.3671,4.7126,↑ 4°,156,180,"1,050","1,011",FlightAware ADS-B (AMS / EHAM),Departures,KLM1033,2025-03-24 13:04:30
Mon 07:52:11 AM,52.3926,4.7148,↑ 2°,220,253,"1,375","1,387",FlightAware ADS-B (RTM / EHRD),Departures,KLM1033,2025-03-24 13:04:30
Mon 07:52:34 AM,52.4191,4.7166,↑ 0°,252,290,"2,275","2,808",FlightAware ADS-B (RTM / EHRD),Departures,KLM1033,2025-03-24 13:04:30
Mon 07:52:50 AM,52.4337,4.7112,↖ 329°,250,288,"3,200","3,844",FlightAware ADS-B (AMS / EHAM),Departures,KLM1033,2025-03-24 13:04:30
Mon 07:53:06 AM,52.4496,4.6904,↖ 316°,252,290,"4,325","3,600",FlightAware ADS-B (AMS / EHAM),Departures,KLM1033,2025-03-24 13:04:30
Mon 07:53:25 AM,52.4657,4.6639,← 314°,257,296,"5,300","3,243",FlightAware ADS-B (EHHA),Departures,KLM1033,2025-03-24 13:04:30
Mon 07:53:43 AM,52.4814,4.6372,← 314°,265,305,"6,325","3,375",FlightAware ADS-B (EHDL),Departures,KLM1033,2025-03-24 13:04:30
Mon 07:54:01 AM,52.4967,4.6109,← 314°,271,312,"7,325","3,355",FlightAware ADS-B (AMS / EHAM),Departures,KLM1033,2025-03-24 13:04:30
Mon 07:54:21 AM,52.5151,4.5807,↖ 317°,277,319,"8,450","3,513",FlightAware ADS-B (EHDB),Departures,KLM1033,2025-03-24 13:04:30
Mon 07:54:39 AM,52.5334,4.5610,↖ 331°,275,316,"9,550","2,959",FlightAware ADS-B (DHR / EHKD),Departures,KLM1033,2025-03-24 13:04:30
Mon 07:54:58 AM,52.5562,4.5402,↖ 331°,293,337,"10,275","1,350",FlightAware ADS-B (EHDR),Departures,KLM1033,2025-03-24 13:04:30
Mon 07:55:39 AM,52.6107,4.4902,↖ 331°,353,406,"10,900","1,475",FlightAware ADS-B (EGSQ),Departures,KLM1033,2025-03-24 13:04:30
